"Station Name","TORONTO CITY CENTRE"
"Province","ONTARIO"
"Latitude","43.63"
"Longitude","-79.40"
"Elevation","76.80"
"Climate Identifier","6158359"
"WMO Identifier","71265"
"TC Identifier","YTZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-11-28 18:00","2016","11","28","18:00","6.7","","4.7","","87","","7","","26","","16.1","","100.26","","","","","","NA"
"2016-11-28 19:00","2016","11","28","19:00","7.2","","5.0","","86","","6","","22","","16.1","","100.25","","","","","","NA"
"2016-11-28 20:00","2016","11","28","20:00","7.1","","4.9","","86","","7","","24","","16.1","","100.19","","","","","","NA"
"2016-11-28 21:00","2016","11","28","21:00","6.3","","4.8","","90","","6","","32","","16.1","","100.10","","","","","","NA"
"2016-11-28 22:00","2016","11","28","22:00","6.8","","4.5","","85","","6","","35","","16.1","","99.91","","","","","","NA"
"2016-11-28 23:00","2016","11","28","23:00","6.2","","4.7","","90","","6","","28","","16.1","","100.06","","","","","","Rain"
"2016-11-29 00:00","2016","11","29","00:00","6.3","","5.0","","91","","6","","37","","12.9","","99.80","","","","","","Rain"
"2016-11-29 01:00","2016","11","29","01:00","7.4","","3.1","","74","","6","","30","","16.1","","99.65","","","","","","NA"
"2016-11-29 02:00","2016","11","29","02:00","7.4","","3.5","","76","","9","","17","","16.1","","99.69","","","","","","NA"
"2016-11-29 03:00","2016","11","29","03:00","7.2","","3.9","","79","","9","","15","","9.7","","99.68","","","","","","Rain"
"2016-11-29 04:00","2016","11","29","04:00","7.0","","4.8","","86","","8","","15","","16.1","","99.50","","","","","","Rain"
"2016-11-29 05:00","2016","11","29","05:00","7.8","","5.1","","83","","8","","18","","16.1","","99.43","","","","","","NA"
"2016-11-29 06:00","2016","11","29","06:00","8.2","","5.5","","83","","8","","18","","16.1","","99.43","","","","","","NA"
"2016-11-29 07:00","2016","11","29","07:00","7.1","","5.9","","92","","6","","18","","16.1","","99.41","","","","","","NA"
"2016-11-29 08:00","2016","11","29","08:00","7.8","","6.3","","90","","8","","9","","16.1","","99.46","","","","","","NA"
"2016-11-29 09:00","2016","11","29","09:00","9.4","","7.0","","85","","17","","5","","16.1","","99.48","","","","","","NA"
"2016-11-29 10:00","2016","11","29","10:00","8.9","","7.0","","88","","20","","15","","16.1","","99.54","","","","","","NA"
"2016-11-29 11:00","2016","11","29","11:00","9.0","","7.1","","88","","25","","8","","16.1","","99.51","","","","","","NA"
"2016-11-29 12:00","2016","11","29","12:00","9.1","","7.1","","87","","22","","9","","16.1","","99.51","","","","","","NA"
"2016-11-29 13:00","2016","11","29","13:00","9.3","","7.4","","88","","21","","15","","16.1","","99.52","","","","","","NA"
"2016-11-29 14:00","2016","11","29","14:00","9.2","","7.3","","88","","20","","11","","16.1","","99.54","","","","","","NA"
"2016-11-29 15:00","2016","11","29","15:00","9.3","","7.1","","86","","19","","13","","16.1","","99.60","","","","","","NA"
"2016-11-29 16:00","2016","11","29","16:00","8.5","","6.5","","87","","20","","15","","16.1","","99.68","","","","","","NA"
"2016-11-29 17:00","2016","11","29","17:00","8.1","","6.1","","87","","","M","4","","16.1","","99.75","","","","","","NA"
"2016-11-29 18:00","2016","11","29","18:00","8.4","","6.2","","86","","25","","9","","16.1","","99.86","","","","","","NA"
"2016-11-29 19:00","2016","11","29","19:00","7.0","","5.6","","91","","26","","9","","16.1","","99.90","","","","","","NA"
"2016-11-29 20:00","2016","11","29","20:00","6.5","","5.5","","93","","23","","8","","16.1","","99.98","","","","","","NA"
"2016-11-29 21:00","2016","11","29","21:00","6.7","","5.8","","94","","28","","5","","16.1","","99.99","","","","","","NA"
"2016-11-29 22:00","2016","11","29","22:00","6.9","","6.3","","96","","","M","4","","11.3","","99.99","","","","","","NA"
"2016-11-29 23:00","2016","11","29","23:00","6.7","","6.4","","98","","","","0","","8.1","","100.00","","","","","","Fog"
"2016-11-30 00:00","2016","11","30","00:00","6.6","","5.7","","94","","28","","4","","16.1","","100.00","","","","","","NA"
"2016-11-30 01:00","2016","11","30","01:00","5.4","","4.7","","95","","","","0","","4.8","","99.97","","","","","","Fog"
"2016-11-30 02:00","2016","11","30","02:00","5.8","","5.4","","97","","7","","9","","8.1","","99.98","","","","","","Fog"
"2016-11-30 03:00","2016","11","30","03:00","6.8","","6.2","","96","","7","","17","","9.7","","99.90","","","","","","Fog"
"2016-11-30 04:00","2016","11","30","04:00","6.8","","6.2","","96","","7","","22","","4.8","","99.84","","","","","","Fog"
"2016-11-30 05:00","2016","11","30","05:00","7.0","","6.4","","96","","7","","22","","6.4","","99.74","","","","","","Fog"
"2016-11-30 06:00","2016","11","30","06:00","7.9","","6.8","","93","","6","","24","","16.1","","99.69","","","","","","NA"
"2016-11-30 07:00","2016","11","30","07:00","8.0","","6.6","","91","","7","","22","","16.1","","99.69","","","","","","NA"
"2016-11-30 08:00","2016","11","30","08:00","8.9","","6.7","","86","","8","","9","","16.1","","99.65","","","","","","NA"
"2016-11-30 09:00","2016","11","30","09:00","8.9","","7.0","","88","","8","","17","","16.1","","99.59","","","","","","NA"
"2016-11-30 10:00","2016","11","30","10:00","9.5","","7.3","","86","","7","","18","","16.1","","99.52","","","","","","NA"
"2016-11-30 11:00","2016","11","30","11:00","10.4","","7.7","","83","","8","","11","","16.1","","99.47","","","","","","Rain"
"2016-11-30 12:00","2016","11","30","12:00","10.1","","8.2","","88","","8","","15","","16.1","","99.34","","","","","","NA"
"2016-11-30 13:00","2016","11","30","13:00","10.4","","7.8","","84","","8","","17","","16.1","","99.28","","","","","","NA"
"2016-11-30 14:00","2016","11","30","14:00","10.3","","7.6","","83","","8","","18","","16.1","","99.16","","","","","","NA"
"2016-11-30 15:00","2016","11","30","15:00","9.9","","7.3","","84","","9","","13","","16.1","","99.09","","","","","","NA"
"2016-11-30 16:00","2016","11","30","16:00","9.4","","7.7","","89","","9","","11","","16.1","","99.08","","","","","","NA"
"2016-11-30 17:00","2016","11","30","17:00","9.5","","8.3","","92","","","M","4","","16.1","","99.04","","","","","","NA"
"2016-11-30 18:00","2016","11","30","18:00","9.3","","8.4","","94","","8","","8","","16.1","","98.97","","","","","","NA"
"2016-11-30 19:00","2016","11","30","19:00","9.0","","8.4","","96","","8","","9","","11.3","","98.93","","","","","","NA"
"2016-11-30 20:00","2016","11","30","20:00","8.9","","8.5","","97","","11","","5","","4.8","","98.80","","","","","","Rain,Fog"
"2016-11-30 21:00","2016","11","30","21:00","7.4","","7.1","","98","","25","","11","","2.0","","98.81","","","","","","Rain,Fog"
"2016-11-30 22:00","2016","11","30","22:00","8.6","","7.9","","95","","26","","15","","16.1","","98.76","","","","","","Rain"
"2016-11-30 23:00","2016","11","30","23:00","7.7","","7.3","","97","","26","","13","","12.9","","98.77","","","","","","Rain"
